Date_start,Power_kW,Hour,Power-1,Rolling3,temp_C,solarRad_W/m2,Convolution
2018-10-14 14:00:00,116.9808474,14,118.5303827,117.46503343333357,27.82877009247449,388.5445733055051,12.821970919081668
2018-10-14 15:00:00,121.1766385,15,116.9808474,118.89595620000023,27.1790070631147,176.24068898342088,4.943551325984956
2018-10-14 16:00:00,122.4529959,16,121.1766385,120.20349393333356,26.5739395017464,96.83857444019661,3.1956729565264883
2018-10-14 17:00:00,125.9546746,17,122.4529959,123.19476966666689,26.241571433272416,24.035833547872127,0.7931825070797802
2018-10-14 18:00:00,128.7819036,18,125.9546746,125.72985803333357,26.01134032621037,0.8203631305353096,0.02707198330766522
2018-10-14 19:00:00,133.5696756,19,128.7819036,129.43541793333358,25.40806501555965,0.7167899129278148,0.02365406712661789
2018-10-14 20:00:00,133.2132653,20,133.5696756,131.8549481666669,25.235204448132606,0.49378316714076137,0.016294844515645127
2018-10-14 21:00:00,130.3913815,21,133.2132653,132.39144080000023,26.104841637050527,0.5086442175341966,0.01678525917862849
2018-10-14 22:00:00,128.641783,22,130.3913815,130.74880993333355,26.337741431608457,0.6430094978643324,0.02121931342952297
2018-10-14 23:00:00,130.2571788,23,128.641783,129.76344776666687,25.45983561922149,0.6913219413787814,0.02281362406549979
2018-10-15 00:00:00,129.7808833,0,130.2571788,129.55994836666687,25.053817948620363,0.581129484275806,0.581129484275806
2018-10-15 01:00:00,128.2347842,1,129.7808833,129.42428210000023,25.05835681080821,0.7815249014757049,0.07815249014757049
2018-10-15 02:00:00,129.947539,2,128.2347842,129.32106883333356,22.880801683782547,1.5208464781526352,0.15208464781526354
2018-10-15 03:00:00,127.4373949,3,129.947539,128.53990603333358,21.822437497195413,2.18533001500132,0.21853300150013202
2018-10-15 04:00:00,126.5722361,4,127.4373949,127.98572333333357,21.704478416904568,2.4780243596944223,0.24780243596944224
2018-10-15 05:00:00,136.4089313,5,126.5722361,130.1395207666669,20.76982760304213,2.2881085244535706,0.22881085244535707
2018-10-15 06:00:00,144.2417492,6,136.4089313,135.74097220000021,20.071646854283905,3.9048551389623443,0.3904855138962344
2018-10-15 07:00:00,219.4868932,7,144.2417492,166.71252456666687,19.854533642548354,61.41917055702545,6.141917055702546
2018-10-15 08:00:00,290.2670771,8,219.4868932,217.9985731666669,20.892804126203313,242.71585836439246,24.271585836439247
2018-10-15 09:00:00,331.3361577,9,290.2670771,280.36337600000024,23.671801821850643,422.7426139166582,42.27426139166582
2018-10-15 10:00:00,371.7735502,10,331.3361577,331.1255950000002,25.512361758150103,445.7317736612135,44.57317736612135
2018-10-15 11:00:00,398.5077589,11,371.7735502,367.2058222666669,27.74625243033604,628.7506878199987,62.87506878199987
2018-10-15 12:00:00,415.5398569,12,398.5077589,395.2737220000002,29.93178373041394,655.0268791521893,65.50268791521893
2018-10-15 13:00:00,399.4687495,13,415.5398569,404.5054551000003,30.267295540113924,622.4213399312736,52.90581389415826
2018-10-15 14:00:00,391.9600798,14,399.4687495,402.3228954000003,29.943812690096397,531.2828026556713,53.12828026556713
