Date_start,Hour,Power_kW,temp_C,solarRad_W/m2,Power-1,Rolling3,CyclicHour,DayOfWeek,WorkDay,LunchTime,Holidays,Classes,Convolution
2017-03-23 15:00:00,15,367.6012398,9.700833333333334,190.51083333333335,372.3609495,368.9666202333333,0.7071067811865483,3,1.0,0.85,1.0,0.1,16.193420833333334
2017-03-23 16:00:00,16,357.1866903,7.573333333333333,80.76833333333333,367.6012398,365.71629319999994,0.5000000000000004,3,1.0,1.0,1.0,0.1,8.076833333333333
2017-03-23 17:00:00,17,320.2318865,7.501666666666666,115.42666666666666,357.1866903,348.33993886666667,0.2588190451025207,3,1.0,1.0,1.0,0.1,11.542666666666667
2017-03-23 18:00:00,18,283.413958,7.1611666666666665,26.09058333333333,320.2318865,320.27751159999997,2.4492935982947064e-16,3,1.0,1.0,1.0,0.1,2.6090583333333335
2017-03-23 19:00:00,19,216.9567046,6.420916666666667,0.85175,283.413958,273.5341830333333,0.25881904510252024,3,1.0,1.0,1.0,0.1,0.085175
2017-03-23 20:00:00,20,164.630251,7.213,0.8104166666666667,216.9567046,221.6669712,0.5,3,1.0,1.0,1.0,0.1,0.08104166666666668
2017-03-23 21:00:00,21,133.7855835,7.5325,0.8218333333333333,164.630251,171.79084636666667,0.7071067811865474,3,1.0,1.0,1.0,0.1,0.08218333333333333
2017-03-23 22:00:00,22,118.3791899,7.404166666666666,0.8634166666666667,133.7855835,138.9316748,0.8660254037844384,3,1.0,1.0,1.0,0.1,0.08634166666666668
2017-03-23 23:00:00,23,114.2343691,7.429166666666667,0.9233333333333333,118.3791899,122.13304749999999,0.9659258262890681,3,1.0,1.0,1.0,0.1,0.09233333333333334
2017-03-24 00:00:00,0,110.0223515,7.176916666666667,0.7848333333333333,114.2343691,114.21197016666667,1.0,4,1.0,1.0,1.0,1.0,0.7848333333333333
2017-03-24 01:00:00,1,106.0753031,6.9075,0.6556666666666667,110.0223515,110.11067456666666,0.9659258262890683,4,1.0,1.0,1.0,0.1,0.06556666666666668
2017-03-24 02:00:00,2,105.2968129,6.894833333333334,0.8240833333333333,106.0753031,107.13148916666667,0.8660254037844387,4,1.0,1.0,1.0,0.1,0.08240833333333333
2017-03-24 03:00:00,3,106.1266552,6.957583333333333,0.8173333333333334,105.2968129,105.83292373333335,0.7071067811865476,4,1.0,1.0,1.0,0.1,0.08173333333333334
2017-03-24 04:00:00,4,99.9134329,6.799083333333333,0.7735,106.1266552,103.77896700000001,0.5000000000000003,4,1.0,1.0,1.0,0.1,0.07735
2017-03-24 05:00:00,5,96.5106404,6.905083333333334,0.8080833333333333,99.9134329,100.85024283333333,0.2588190451025206,4,1.0,1.0,1.0,0.1,0.08080833333333333
2017-03-24 06:00:00,6,124.0483472,7.104416666666666,8.65,96.5106404,106.82414016666667,1.2246467991473532e-16,4,1.0,1.0,1.0,0.1,0.8650000000000001
2017-03-24 07:00:00,7,195.0694469,8.113333333333333,109.69166666666666,124.0483472,138.5428115,0.25881904510252035,4,1.0,1.0,1.0,0.1,10.969166666666666
2017-03-24 08:00:00,8,289.6012179,9.444166666666666,370.59999999999997,195.0694469,202.90633733333334,0.4999999999999997,4,1.0,1.0,1.0,0.1,37.059999999999995
2017-03-24 09:00:00,9,330.9514942,9.486666666666666,241.88333333333333,289.6012179,271.874053,0.7071067811865475,4,1.0,1.0,1.0,0.1,24.188333333333333
2017-03-24 10:00:00,10,371.3075633,9.487499999999999,489.1583333333333,330.9514942,330.6200918,0.8660254037844388,4,1.0,1.0,1.0,0.1,48.91583333333333
2017-03-24 11:00:00,11,378.4338603,10.88,778.8666666666667,371.3075633,360.23097260000003,0.9659258262890683,4,1.0,1.0,1.0,0.1,77.88666666666667
2017-03-24 12:00:00,12,389.4787616,10.995833333333332,525.62,378.4338603,379.74006173333333,1.0,4,1.0,1.0,1.0,0.1,52.562000000000005
2017-03-24 13:00:00,13,388.6561735,10.529166666666667,268.2,389.4787616,385.5229318,0.9659258262890684,4,1.0,0.85,1.0,0.1,22.796999999999997
2017-03-24 14:00:00,14,372.5906022,10.874166666666667,314.9583333333333,388.6561735,383.5751791,0.866025403784439,4,1.0,1.0,1.0,0.1,31.495833333333334
2017-03-24 15:00:00,15,334.162814,10.51,144.81666666666666,372.5906022,365.13652989999997,0.7071067811865483,4,1.0,0.85,1.0,0.1,12.309416666666667
2017-03-24 16:00:00,16,334.3624954,9.755,62.6875,334.162814,347.0386372,0.5000000000000004,4,1.0,1.0,1.0,0.1,6.268750000000001
2017-03-24 17:00:00,17,299.5810881,8.196666666666667,29.15416666666667,334.3624954,322.7021325,0.2588190451025207,4,1.0,1.0,1.0,0.1,2.915416666666667
2017-03-24 18:00:00,18,248.891602,7.921666666666667,7.173166666666667,299.5810881,294.27839516666666,2.4492935982947064e-16,4,1.0,1.0,1.0,0.1,0.7173166666666667
2017-03-24 19:00:00,19,181.4577042,7.996666666666667,0.5979166666666667,248.891602,243.31013143333334,0.25881904510252024,4,1.0,1.0,1.0,0.1,0.05979166666666667
2017-03-24 20:00:00,20,137.4982067,8.124166666666667,0.568,181.4577042,189.2825043,0.5,4,1.0,1.0,1.0,0.1,0.056799999999999996
2017-03-24 21:00:00,21,111.4212667,8.240833333333333,0.6070833333333333,137.4982067,143.45905919999998,0.7071067811865474,4,1.0,1.0,1.0,0.1,0.060708333333333336
2017-03-24 22:00:00,22,109.7046939,8.463333333333333,0.7133333333333334,111.4212667,119.5413891,0.8660254037844384,4,1.0,1.0,1.0,0.1,0.07133333333333335
2017-03-24 23:00:00,23,105.0335618,7.7375,0.8770000000000001,109.7046939,108.7198408,0.9659258262890681,4,1.0,1.0,1.0,0.1,0.08770000000000001
2017-03-25 00:00:00,0,101.5542184,8.0525,0.8079999999999999,105.0335618,105.4308247,1.0,5,0.33,1.0,1.0,1.0,0.26664
2017-03-25 01:00:00,1,100.5174405,8.380833333333333,0.517,101.5542184,102.36840690000001,0.9659258262890683,5,0.33,1.0,1.0,0.1,0.017061000000000003
2017-03-25 02:00:00,2,97.9099374,8.184166666666666,0.6995,100.5174405,99.99386543333333,0.8660254037844387,5,0.33,1.0,1.0,0.1,0.023083500000000003
2017-03-25 03:00:00,3,97.372363,8.744166666666667,0.8910833333333333,97.9099374,98.59991363333334,0.7071067811865476,5,0.33,1.0,1.0,0.1,0.029405750000000005
2017-03-25 04:00:00,4,95.3808942,8.758333333333333,0.8149166666666666,97.372363,96.88773153333334,0.5000000000000003,5,0.33,1.0,1.0,0.1,0.026892250000000003
2017-03-25 05:00:00,5,96.0171639,8.676666666666668,0.9994999999999999,95.3808942,96.25680703333335,0.2588190451025206,5,0.33,1.0,1.0,0.1,0.0329835
2017-03-25 06:00:00,6,95.9133143,9.185,2.567416666666667,96.0171639,95.77045746666666,1.2246467991473532e-16,5,0.33,1.0,1.0,0.1,0.08472475000000002
2017-03-25 07:00:00,7,107.8373101,9.064166666666667,47.580000000000005,95.9133143,99.9225961,0.25881904510252035,5,0.33,1.0,1.0,0.1,1.5701400000000003
2017-03-25 08:00:00,8,126.5981985,9.565833333333334,243.29999999999998,107.8373101,110.11627429999999,0.4999999999999997,5,0.33,1.0,1.0,0.1,8.0289
2017-03-25 09:00:00,9,137.0213385,10.766666666666666,472.05,126.5981985,123.81894903333334,0.7071067811865475,5,0.33,1.0,1.0,0.1,15.57765
2017-03-25 10:00:00,10,144.8112039,11.2425,593.3416666666667,137.0213385,136.14358030000002,0.8660254037844388,5,0.33,1.0,1.0,0.1,19.580275000000004
2017-03-25 11:00:00,11,146.7528478,11.467500000000001,778.1833333333334,144.8112039,142.86179673333334,0.9659258262890683,5,0.33,1.0,1.0,0.1,25.68005000000001
2017-03-25 12:00:00,12,150.2487995,11.465833333333334,504.3833333333334,146.7528478,147.2709504,1.0,5,0.33,1.0,1.0,0.1,16.644650000000002
2017-03-25 13:00:00,13,152.0508955,11.834999999999999,727.725,150.2487995,149.68418093333332,0.9659258262890684,5,0.33,0.85,1.0,0.1,20.412686250000004
2017-03-25 14:00:00,14,148.1502358,12.108333333333334,768.5666666666666,152.0508955,150.1499769333333,0.866025403784439,5,0.33,1.0,1.0,0.1,25.3627
2017-03-25 15:00:00,15,145.0460109,12.042499999999999,601.9666666666666,148.1502358,148.41571406666665,0.7071067811865483,5,0.33,0.85,1.0,0.1,16.885164999999997
2017-03-25 16:00:00,16,148.4033692,11.979166666666666,349.425,145.0460109,147.19987196666665,0.5000000000000004,5,0.33,1.0,1.0,0.1,11.531025000000001
2017-03-25 17:00:00,17,143.4833035,11.814166666666667,226.6825,148.4033692,145.64422786666668,0.2588190451025207,5,0.33,1.0,1.0,0.1,7.480522500000001
2017-03-25 18:00:00,18,133.750267,10.7025,20.650000000000002,143.4833035,141.8789799,2.4492935982947064e-16,5,0.33,1.0,1.0,0.1,0.6814500000000001
2017-03-25 19:00:00,19,124.6933983,10.974166666666667,0.50075,133.750267,133.97565626666668,0.25881904510252024,5,0.33,1.0,1.0,0.1,0.01652475
2017-03-25 20:00:00,20,124.2476468,10.529166666666667,0.6021666666666666,124.6933983,127.5637707,0.5,5,0.33,1.0,1.0,0.1,0.0198715
